datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491700518, 41.1124992371, 42.0125007629, 41.0000000000, 41.9375000000, 34.0250015259, 33.6124992371, 34.2874984741, 33.8375015259, 42.9199981689, 43.5999984741, 34.7039756775, 49.5201034546, 39.0272369385, 35.1384773254, 30.0000000000, 64.8000030518, 
1491700551, 40.5875015259, 41.1500015259, 40.3250007629, 41.2999992371, 33.8375015259, 33.4625015259, 34.0999984741, 33.6875000000, 44.5999984741, 60.2000007629, 34.6051712036, 49.0241851807, 38.8136100769, 35.0514984131, 30.1000003815, 64.8000030518, 
1491700584, 39.9124984741, 40.5125007629, 39.6875000000, 40.7750015259, 33.6500015259, 33.2750015259, 33.9124984741, 33.5000000000, 51.5999984741, 56.7999992371, 34.4796676636, 48.5542068481, 38.5172042847, 35.1384773254, 30.1000003815, 64.9000015259, 
1491700617, 39.4249992371, 39.9124984741, 39.1250000000, 40.3250007629, 33.5374984741, 33.1624984741, 33.7625007629, 33.3499984741, 75.5999984741, 43.4000015259, 34.4075698853, 48.1284828186, 38.2635231018, 35.2452888489, 30.1000003815, 65.0000000000, 
1491700650, 38.9749984741, 39.4249992371, 38.8624992371, 39.7999992371, 33.3875007629, 33.0125007629, 33.6124992371, 33.2750015259, 48.7200012207, 50.0000000000, 34.3114356995, 47.7347984314, 38.0392150879, 35.4909591675, 30.2000007629, 65.0999984741, 
1491700683, 38.5250015259, 38.7874984741, 38.1875000000, 39.5374984741, 33.2374992371, 32.8624992371, 33.4625015259, 33.0875015259, 50.0000000000, 61.0000000000, 34.2233161926, 47.3273811340, 37.7828636169, 35.6786460876, 30.2000007629, 65.1999969482, 
1491700716, 38.1500015259, 38.3750000000, 37.8125000000, 39.0125007629, 33.1250000000, 32.7500000000, 33.2750015259, 32.9375000000, 66.5199966431, 63.7999992371, 34.1672401428, 46.9596405029, 37.6012802124, 35.8937988281, 30.2000007629, 65.3000030518, 
1491700749, 37.8125000000, 38.0000000000, 37.4375000000, 38.7125015259, 33.0125007629, 32.6749992371, 33.2374992371, 32.9375000000, 62.0000000000, 49.7999992371, 34.1111602783, 46.6392021179, 37.3743019104, 36.1013183594, 30.2999992371, 65.0999984741, 
1491700782, 37.4749984741, 37.5875015259, 37.0999984741, 38.3750000000, 32.9000015259, 32.5625000000, 33.0875015259, 32.8250007629, 45.2000007629, 56.3199996948, 34.0844573975, 46.3141822815, 37.1900520325, 36.3515663147, 30.3999996185, 64.9000015259, 
1491700815, 37.1749992371, 37.2500000000, 36.7625007629, 37.9625015259, 32.7874984741, 32.4124984741, 32.9749984741, 32.6749992371, 58.9199981689, 61.4000015259, 34.0123596191, 46.0486755371, 36.9924468994, 36.5819778442, 30.5000000000, 64.5999984741, 
